$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
3,1,2,3,0,-1,0,2,-1,2,0,0,2,-1,2,2,0,-1,0,-1,2,3,-1,3,1,0,2,1,3,2,-1,3,0,2,-1,1,2,0,1,1,1,1,3,-1,3,-1,-1,0,2,1,95691.0,577,99492.0
-1,-1,3,-1,3,1,-1,0,2,3,2,-1,-1,1,3,0,0,-1,3,2,0,3,1,0,-1,2,0,3,1,1,3,1,1,0,2,0,0,1,3,0,-1,3,-1,2,-1,-1,3,1,1,2,95784.0,558,99486.0
0,2,1,3,3,1,2,-1,0,3,1,2,1,0,2,1,3,1,2,-1,1,-1,0,3,0,0,-1,1,1,1,2,1,0,-1,3,2,-1,2,-1,0,3,-1,3,-1,0,3,-1,0,3,2,95347.0,590,99452.0
3,-1,2,0,3,2,1,1,1,-1,-1,3,2,1,-1,0,3,0,2,0,0,1,-1,-1,1,-1,2,0,2,2,0,1,-1,2,-1,1,1,1,3,0,0,2,3,2,3,3,2,3,1,-1,95425.0,591,99458.0
2,2,3,-1,2,2,1,3,0,3,1,0,1,-1,2,-1,-1,1,-1,2,0,-1,0,1,1,3,0,0,0,-1,3,1,-1,1,2,1,-1,-1,0,-1,3,2,0,-1,1,2,1,0,2,3,95337.0,548,99475.0
-1,-1,-1,3,1,0,0,0,2,-1,0,3,2,0,3,-1,1,2,3,1,3,3,2,-1,1,2,0,-1,1,-1,-1,2,2,1,2,3,-1,1,2,-1,0,2,-1,1,0,2,-1,0,3,-1,95839.0,541,99494.0
0,3,0,0,1,1,-1,2,0,2,3,-1,3,3,1,2,-1,1,2,2,3,2,2,-1,-1,1,1,3,3,0,2,0,2,-1,-1,0,0,3,1,1,0,0,2,3,0,2,-1,1,0,-1,95056.0,615,99426.0
1,0,0,3,1,-1,1,-1,-1,-1,-1,2,2,1,3,3,3,1,2,0,1,-1,-1,-1,1,3,-1,-1,0,1,2,3,3,-1,2,2,3,1,2,2,-1,2,-1,-1,0,0,-1,2,0,2,96070.0,525,99520.0
3,1,2,3,0,1,-1,3,0,-1,0,2,0,-1,2,0,-1,2,1,2,-1,3,0,1,-1,0,1,1,2,0,0,1,3,0,3,-1,2,1,1,1,3,2,3,3,2,-1,3,3,-1,-1,95293.0,591,99442.0
-1,2,0,1,3,1,3,2,-1,0,2,-1,0,3,-1,1,0,-1,2,2,0,2,3,1,3,2,3,1,0,3,1,1,3,0,1,0,-1,1,1,0,1,-1,3,0,2,2,-1,0,2,-1,95160.0,607,99445.0
3,-1,1,3,-1,2,3,1,3,2,0,1,2,0,3,0,3,2,2,0,1,2,3,1,0,0,-1,1,0,2,1,-1,3,2,3,-1,1,2,1,-1,-1,3,-1,-1,2,0,3,2,0,0,95531.0,607,99447.0
-1,3,0,2,2,1,3,3,2,0,0,1,0,1,-1,2,2,2,3,0,-1,0,2,0,3,0,0,-1,1,3,3,2,3,-1,3,2,1,-1,0,2,1,-1,-1,-1,1,1,0,-1,1,2,95334.0,583,99462.0
0,-1,1,1,1,3,2,2,-1,2,-1,2,0,-1,1,0,0,1,2,3,-1,3,1,-1,0,0,-1,-1,3,1,-1,2,0,3,3,-1,0,0,2,1,-1,1,1,1,-1,3,2,2,2,2,95528.0,548,99486.0
-1,2,3,1,-1,1,1,3,-1,0,2,3,-1,2,0,0,0,3,1,2,1,-1,-1,3,3,-1,0,1,-1,0,2,-1,-1,3,-1,0,2,0,1,2,-1,1,2,1,2,1,2,1,0,3,95801.0,561,99526.0
1,1,0,0,0,1,1,0,2,-1,1,-1,0,3,1,2,2,2,0,2,0,2,-1,3,-1,3,-1,-1,0,-1,2,2,0,-1,0,3,1,1,2,-1,2,3,3,3,2,-1,1,1,1,-1,95418.0,574,99469.0
2,1,0,2,-1,2,3,0,0,2,3,-1,-1,-1,1,3,2,3,0,0,-1,3,0,1,2,1,1,1,-1,0,0,3,-1,3,0,3,3,1,3,3,2,1,0,2,1,-1,2,-1,0,-1,95417.0,594,99461.0
2,2,0,-1,1,0,0,0,1,-1,2,3,3,0,-1,3,-1,0,1,2,1,-1,3,-1,2,1,0,-1,3,2,0,-1,3,1,2,0,1,1,2,1,0,2,3,-1,0,-1,-1,1,3,2,95500.0,566,99472.0
2,-1,3,1,2,3,3,1,-1,0,3,0,0,-1,1,1,-1,1,1,-1,3,1,-1,0,-1,-1,-1,-1,0,-1,0,0,1,2,-1,-1,3,1,3,2,0,1,3,0,1,-1,-1,-1,2,0,96121.0,501,99557.0
3,2,0,1,0,2,0,1,0,1,0,1,2,3,1,-1,2,-1,3,2,-1,3,2,0,1,-1,1,3,2,0,1,1,0,-1,-1,-1,-1,0,0,1,2,3,1,3,0,3,2,2,2,-1,95269.0,621,99453.0
-1,2,-1,2,1,0,2,2,3,1,3,-1,-1,3,3,3,0,0,2,3,1,1,1,-1,0,0,0,0,-1,-1,0,2,3,2,-1,2,0,3,2,0,1,2,2,1,0,3,1,-1,-1,1,95365.0,592,99455.0
1,2,-1,1,2,3,3,1,1,1,0,2,2,0,2,1,2,-1,1,3,0,0,-1,1,0,-1,2,3,0,0,3,-1,-1,-1,2,-1,0,3,2,-1,-1,0,3,-1,2,1,1,2,0,0,95452.0,567,99492.0
2,3,-1,0,1,-1,-1,3,0,1,0,2,0,1,2,-1,3,0,-1,2,2,-1,-1,0,3,3,1,1,-1,1,1,1,-1,3,0,2,3,0,2,3,0,0,0,-1,2,3,-1,1,1,1,95213.0,571,99460.0
1,2,1,1,1,0,3,2,0,2,3,-1,3,0,3,-1,0,1,2,-1,3,1,0,0,2,-1,2,-1,-1,0,0,0,3,1,3,-1,0,1,2,-1,3,2,0,2,1,2,3,1,3,2,95235.0,618,99435.0
-1,1,3,3,1,-1,-1,1,0,2,2,2,-1,2,0,1,3,-1,1,0,1,-1,0,0,0,2,-1,2,0,3,0,3,2,1,3,0,2,1,3,3,0,3,2,1,2,-1,2,-1,0,1,95233.0,605,99435.0
-1,1,1,0,2,-1,-1,1,2,2,0,-1,2,0,3,-1,0,1,2,0,-1,3,-1,0,2,-1,2,0,-1,2,1,1,-1,1,2,1,-1,1,0,0,3,2,-1,2,3,-1,1,2,1,0,95614.0,550,99500.0
2,1,3,1,0,-1,1,0,0,2,3,-1,3,3,3,3,3,-1,-1,2,0,-1,2,2,1,0,2,1,-1,1,3,0,2,0,-1,-1,-1,0,2,1,1,0,1,2,1,3,1,3,-1,0,95325.0,585,99448.0
-1,1,-1,0,2,2,1,3,-1,-1,2,-1,3,3,-1,3,0,1,-1,1,1,-1,1,-1,2,2,0,2,0,3,-1,1,3,0,3,0,2,-1,2,1,-1,0,2,3,-1,0,1,1,0,0,95643.0,523,99491.0
0,3,3,3,1,2,2,-1,-1,3,0,3,1,0,0,3,2,1,3,2,0,2,-1,1,-1,2,0,0,1,3,1,-1,1,3,1,2,0,2,-1,3,2,0,1,-1,0,0,-1,-1,1,1,95208.0,619,99446.0
2,1,0,0,2,1,0,-1,2,1,3,2,0,-1,3,2,3,-1,1,-1,1,2,0,3,2,0,-1,3,2,2,-1,-1,0,3,1,-1,3,0,-1,1,2,0,0,3,-1,3,1,0,2,1,95343.0,588,99452.0
2,3,-1,1,-1,0,2,2,3,-1,2,1,-1,-1,0,2,-1,-1,1,0,-1,0,1,-1,3,2,1,2,-1,1,1,0,1,3,3,-1,0,1,2,1,3,2,2,0,1,2,3,0,3,3,95778.0,585,99477.0
2,0,3,0,-1,-1,2,-1,-1,1,0,3,0,1,-1,3,1,-1,-1,1,-1,0,0,2,3,-1,0,2,2,0,1,3,0,2,0,-1,1,3,0,2,3,-1,-1,2,2,1,1,2,3,-1,95519.0,558,99499.0
3,2,1,-1,0,1,1,0,2,3,1,-1,2,-1,-1,1,-1,2,1,1,-1,3,2,0,2,1,0,-1,-1,3,0,2,3,1,1,2,0,3,3,-1,2,3,3,0,1,0,2,0,0,3,95350.0,593,99448.0
-1,3,1,0,2,0,0,1,3,-1,1,2,0,1,0,3,2,3,2,2,-1,1,1,0,0,3,-1,-1,-1,3,1,2,-1,-1,1,0,2,1,0,-1,2,-1,-1,2,1,3,3,-1,0,-1,95799.0,551,99501.0
1,2,1,2,0,2,1,3,2,0,2,3,1,-1,1,2,0,-1,1,0,1,0,3,-1,1,1,1,2,2,3,3,3,1,2,2,-1,0,3,0,3,0,0,3,0,2,3,0,-1,3,-1,94737.0,662,99382.0
2,3,-1,1,2,-1,0,3,1,2,0,-1,0,-1,0,2,-1,1,-1,1,-1,-1,1,1,0,0,1,-1,2,0,2,2,2,-1,-1,1,-1,3,3,0,1,1,2,-1,3,2,0,1,-1,2,95562.0,515,99507.0
1,2,-1,1,0,-1,2,-1,3,2,2,2,3,1,1,0,3,-1,-1,3,-1,1,1,2,0,0,0,3,1,2,2,1,-1,3,-1,-1,3,0,3,2,0,1,0,0,-1,-1,0,1,3,3,95461.0,567,99474.0
0,2,3,2,2,3,1,2,3,0,0,-1,1,2,1,-1,1,2,0,1,2,0,2,3,1,0,3,-1,0,-1,1,2,1,1,-1,0,3,-1,-1,-1,3,0,3,2,-1,0,0,-1,2,1,95318.0,586,99459.0
1,0,3,2,-1,2,-1,1,1,1,3,-1,1,1,2,1,1,-1,3,2,0,-1,2,0,0,3,3,3,2,-1,2,1,0,0,0,3,1,2,3,1,-1,-1,-1,0,0,-1,2,0,2,-1,95328.0,574,99465.0
-1,0,0,2,1,0,-1,2,2,0,0,1,3,3,0,1,2,3,-1,1,1,0,3,1,3,0,-1,2,3,-1,3,0,3,1,1,1,0,1,2,3,-1,2,2,-1,3,2,2,-1,2,3,95266.0,619,99423.0
-1,3,-1,1,-1,3,-1,3,-1,2,0,1,3,1,2,2,2,3,-1,1,3,1,3,2,3,0,3,2,2,1,0,1,3,2,2,2,-1,0,0,3,0,0,-1,-1,2,1,-1,0,1,0,95672.0,599,99463.0
3,2,1,0,-1,2,1,2,3,3,2,2,0,-1,3,1,3,0,1,3,1,2,2,1,-1,1,0,2,-1,3,0,1,-1,-1,3,0,0,2,-1,1,2,-1,0,1,0,0,-1,0,0,3,95213.0,608,99451.0
3,-1,0,3,1,3,0,-1,0,0,0,2,-1,3,3,-1,1,2,1,0,3,1,0,2,1,3,0,3,2,0,2,3,-1,3,2,-1,2,1,0,-1,0,1,-1,2,2,2,1,0,-1,2,95185.0,605,99436.0
3,-1,1,-1,3,2,0,2,2,3,3,-1,1,0,-1,1,1,1,2,0,0,-1,1,2,2,2,1,0,-1,-1,3,0,-1,0,2,3,2,-1,0,0,-1,0,2,1,3,1,3,1,3,-1,95306.0,555,99457.0
2,1,0,2,3,2,2,3,2,1,-1,3,1,1,0,0,3,3,-1,-1,2,0,2,2,0,-1,1,1,1,0,0,3,1,0,2,1,3,3,-1,3,1,-1,2,-1,3,3,0,0,0,2,95167.0,628,99420.0
0,0,2,3,2,1,-1,-1,0,0,-1,3,-1,0,1,1,-1,2,3,1,3,3,1,2,3,3,1,3,2,-1,1,2,0,0,-1,3,1,2,1,1,1,-1,-1,0,0,2,0,3,2,2,95258.0,607,99447.0
2,2,0,2,0,-1,1,2,0,2,3,2,3,1,3,-1,3,2,2,1,1,1,3,1,1,0,-1,-1,2,0,-1,0,-1,0,0,-1,1,1,3,0,3,0,2,3,0,1,-1,2,2,3,94924.0,615,99420.0
1,1,-1,1,0,0,0,3,1,2,-1,-1,2,0,1,2,3,1,0,3,3,0,2,0,2,-1,-1,2,3,3,-1,-1,2,0,3,0,1,-1,-1,3,1,3,2,1,2,0,3,1,2,2,95329.0,591,99432.0
2,3,2,0,2,0,1,-1,-1,-1,-1,-1,2,2,-1,0,1,-1,0,0,1,2,0,-1,0,3,1,1,-1,-1,-1,2,1,2,-1,2,-1,0,-1,0,-1,0,3,2,-1,3,3,1,1,-1,96169.0,492,99561.0
3,-1,2,-1,2,1,1,2,1,1,3,0,1,2,3,-1,-1,1,0,2,3,3,-1,0,0,0,0,0,2,3,3,-1,0,2,0,1,3,1,0,-1,-1,-1,2,2,3,3,2,-1,1,3,95449.0,581,99454.0
-1,0,-1,-1,1,-1,0,-1,1,2,0,0,1,1,0,1,2,-1,2,-1,0,0,2,2,3,-1,0,3,2,3,1,1,3,1,1,3,3,-1,0,0,2,3,-1,2,-1,3,3,3,0,3,95432.0,575,99460.0
-1,1,-1,3,3,-1,0,0,2,1,0,-1,2,2,1,1,0,1,3,-1,0,-1,0,2,2,3,0,2,3,0,3,1,2,2,-1,0,0,3,2,1,1,3,-1,3,-1,1,2,3,0,3,95281.0,599,99437.0
3,3,3,3,0,0,-1,2,1,1,3,-1,2,2,1,0,3,2,0,1,3,-1,-1,2,-1,-1,1,3,2,3,1,2,2,1,2,0,3,0,-1,2,-1,0,0,3,0,-1,-1,1,1,2,95620.0,587,99455.0
2,1,-1,-1,-1,2,0,2,-1,0,-1,1,-1,1,3,1,0,3,1,2,3,-1,1,2,1,-1,0,1,0,3,0,0,2,1,2,2,1,-1,0,2,2,-1,-1,3,3,3,0,-1,0,-1,95691.0,548,99497.0
-1,2,0,2,2,3,3,1,1,-1,1,3,1,-1,0,0,2,1,0,2,0,0,2,1,-1,-1,1,3,0,2,-1,2,2,0,3,-1,3,1,2,-1,2,3,1,-1,-1,1,0,0,3,1,95416.0,593,99467.0
0,0,-1,2,-1,0,0,0,2,-1,1,3,0,2,0,0,1,-1,3,2,3,2,2,2,3,1,3,-1,1,3,2,1,1,0,2,3,-1,3,1,0,-1,-1,2,-1,1,2,-1,-1,1,1,95644.0,579,99482.0
0,2,2,1,3,0,1,2,2,-1,3,2,2,0,1,0,2,0,1,3,1,2,3,0,-1,0,-1,1,3,3,1,2,3,0,-1,-1,0,-1,3,3,2,-1,1,1,1,-1,-1,-1,1,2,95510.0,594,99453.0
3,3,-1,0,1,0,-1,0,1,1,0,0,2,1,2,3,3,2,2,-1,-1,3,0,-1,3,1,-1,0,-1,-1,-1,1,3,1,2,-1,-1,2,3,0,2,3,2,3,0,1,1,-1,2,2,95676.0,560,99470.0
0,0,2,3,2,3,2,2,-1,1,2,-1,3,1,2,3,2,1,1,3,2,2,1,3,3,1,-1,1,0,-1,0,1,-1,3,2,3,0,-1,0,1,0,1,2,0,2,1,3,-1,0,0,95087.0,625,99413.0
3,-1,2,-1,1,2,-1,-1,3,0,3,3,0,1,1,1,0,1,0,2,-1,2,2,3,1,0,3,3,2,0,-1,2,-1,3,-1,3,-1,0,1,-1,2,0,2,-1,1,-1,0,1,1,-1,95611.0,544,99499.0
0,-1,3,3,3,0,1,2,0,-1,1,0,2,2,0,-1,1,1,0,-1,-1,-1,-1,2,1,3,0,-1,2,0,-1,3,2,1,2,1,2,2,1,0,-1,-1,0,3,3,1,-1,1,2,-1,95643.0,540,99491.0
1,-1,3,3,1,2,2,2,1,2,2,-1,2,0,3,1,-1,0,3,-1,3,3,1,1,2,0,2,2,1,3,0,1,1,0,3,0,0,-1,3,0,2,0,0,3,-1,3,0,2,-1,1,95003.0,608,99403.0
0,2,-1,1,1,2,-1,2,-1,3,1,-1,3,3,0,2,0,2,1,3,1,3,3,1,3,0,3,-1,1,2,0,-1,3,-1,0,1,1,0,0,2,-1,-1,-1,-1,2,1,3,2,3,-1,95772.0,555,99491.0
3,3,2,2,0,3,3,1,0,-1,1,-1,-1,1,-1,0,-1,3,2,2,-1,1,3,2,1,1,2,-1,-1,2,1,2,-1,0,0,-1,3,2,0,0,-1,-1,1,0,2,0,2,1,3,1,95647.0,543,99503.0
-1,0,3,2,0,0,2,-1,0,2,2,-1,0,-1,1,-1,1,-1,3,1,2,1,2,2,-1,1,3,1,2,-1,3,3,0,2,0,3,2,2,2,1,-1,0,-1,3,3,1,-1,0,0,0,95357.0,595,99455.0
-1,1,3,0,0,-1,0,1,0,1,-1,1,3,-1,1,-1,-1,2,2,-1,2,0,1,0,3,2,3,2,3,3,1,3,-1,1,2,3,0,2,1,-1,0,3,1,-1,2,2,3,3,1,0,95465.0,586,99449.0
1,2,0,-1,1,1,2,3,2,0,2,-1,2,0,3,2,-1,0,2,-1,1,-1,-1,-1,2,3,0,2,0,1,-1,0,-1,1,3,1,0,-1,1,3,-1,2,0,3,0,1,0,2,2,1,95193.0,551,99454.0
2,-1,-1,3,0,1,1,2,1,2,-1,-1,-1,1,-1,1,3,3,3,0,2,2,3,0,1,0,0,0,2,3,2,2,2,1,-1,-1,2,0,3,1,2,1,-1,3,0,3,3,2,1,1,95505.0,599,99445.0
0,-1,0,3,-1,-1,-1,-1,-1,2,0,0,-1,1,3,-1,-1,3,0,1,1,3,0,1,1,2,0,3,2,3,0,1,0,2,-1,1,2,1,3,-1,2,2,2,-1,-1,1,-1,2,0,-1,96005.0,531,99533.0
-1,-1,-1,3,0,2,3,1,1,3,0,2,0,2,1,3,-1,2,0,-1,2,0,2,-1,1,3,-1,1,2,1,3,-1,-1,3,2,3,0,1,1,-1,-1,1,0,1,2,-1,1,-1,0,-1,95689.0,518,99495.0
2,-1,1,1,2,0,1,0,1,0,3,2,1,-1,3,2,-1,2,1,2,0,-1,-1,-1,3,0,-1,0,3,-1,2,-1,-1,-1,-1,3,1,-1,1,1,2,0,1,3,3,3,1,-1,-1,1,95922.0,500,99512.0
1,3,-1,0,0,1,0,-1,3,-1,0,-1,0,-1,2,-1,-1,3,0,2,2,1,0,1,1,3,2,-1,2,2,-1,1,3,0,3,3,-1,2,2,3,0,-1,2,3,1,3,-1,0,-1,2,95876.0,537,99483.0
1,0,1,-1,1,1,1,-1,1,-1,1,2,3,-1,1,2,3,-1,0,0,0,0,1,2,2,2,0,3,2,-1,3,0,-1,-1,3,0,2,0,-1,2,2,-1,3,-1,2,0,3,1,2,-1,95609.0,569,99484.0
-1,1,-1,0,3,0,3,1,2,-1,3,2,1,-1,0,1,3,0,-1,3,2,1,0,2,2,1,1,-1,2,3,-1,3,2,2,3,0,3,2,1,1,3,0,1,0,1,3,0,2,0,-1,95148.0,615,99419.0
2,1,-1,3,2,2,2,0,2,-1,2,3,-1,-1,1,-1,1,3,0,-1,0,0,3,-1,2,0,-1,1,-1,0,1,0,-1,1,3,0,2,-1,3,0,2,1,1,1,-1,1,-1,-1,1,0,95749.0,534,99502.0
-1,0,3,3,1,-1,1,0,3,3,2,-1,-1,2,3,2,1,-1,2,2,0,3,-1,1,3,0,0,-1,-1,2,1,1,0,1,3,1,0,-1,-1,0,1,2,0,1,-1,-1,3,1,2,2,95717.0,549,99494.0
1,-1,1,2,1,-1,3,2,-1,2,-1,-1,0,3,0,1,2,2,0,0,-1,-1,-1,0,1,-1,0,2,1,2,2,-1,2,-1,3,2,0,1,0,2,3,1,1,-1,1,0,0,3,0,1,95408.0,553,99491.0
2,-1,3,1,1,3,1,0,0,2,1,3,2,3,3,3,0,3,1,-1,1,2,1,-1,1,1,2,2,-1,0,-1,2,1,2,3,-1,-1,3,0,2,0,-1,2,2,3,-1,0,0,-1,1,95494.0,572,99451.0
3,3,2,1,3,1,1,-1,2,2,0,0,3,3,1,0,2,3,-1,2,2,2,0,3,1,3,2,1,0,1,1,0,-1,0,1,2,1,-1,0,0,-1,0,2,1,-1,-1,-1,0,-1,3,95102.0,583,99436.0
2,0,2,2,-1,1,3,2,-1,2,2,3,0,1,-1,2,-1,2,0,-1,3,2,1,3,1,3,2,1,3,2,3,-1,1,1,1,0,0,-1,2,0,0,1,1,3,-1,0,1,0,0,0,95186.0,602,99444.0
0,0,3,3,0,1,3,1,2,2,1,-1,1,-1,1,0,2,-1,1,3,2,-1,-1,2,2,2,1,3,1,1,1,2,3,3,3,-1,-1,-1,0,0,0,2,1,1,2,-1,0,-1,-1,0,95470.0,563,99455.0
0,2,1,3,2,-1,2,0,-1,-1,-1,3,2,-1,0,3,2,3,1,1,3,-1,0,2,1,2,-1,0,3,1,3,1,3,1,0,0,0,2,1,0,2,-1,-1,1,0,-1,0,1,3,2,95336.0,587,99455.0
-1,1,0,3,3,2,0,3,1,3,0,2,0,-1,1,2,2,-1,2,1,-1,3,-1,1,2,1,-1,0,1,1,0,1,1,2,-1,-1,0,0,3,2,0,2,2,-1,2,1,-1,0,0,3,95297.0,605,99467.0
2,3,-1,0,2,1,2,0,0,2,1,1,3,-1,1,2,0,-1,1,2,-1,-1,3,0,3,-1,1,-1,-1,2,-1,2,1,3,3,0,1,3,1,0,0,0,2,2,1,-1,0,3,1,0,95458.0,577,99472.0
0,3,2,2,-1,0,1,2,0,0,0,-1,3,-1,0,3,0,3,2,-1,2,1,2,3,0,1,3,2,-1,2,1,2,-1,2,0,1,-1,1,1,3,1,3,2,0,0,3,3,1,2,-1,95141.0,621,99425.0
1,3,-1,-1,2,0,3,-1,0,0,3,2,-1,2,1,0,-1,-1,2,2,1,1,3,-1,0,1,1,3,1,2,2,-1,3,0,1,0,2,0,0,2,2,0,0,-1,2,1,-1,-1,1,-1,95268.0,575,99468.0
3,0,0,0,2,2,-1,2,3,1,1,-1,3,-1,3,3,1,1,0,1,0,-1,1,0,1,-1,-1,-1,2,3,-1,2,0,3,2,1,0,1,3,0,-1,3,1,2,-1,0,-1,3,1,2,95590.0,562,99469.0
-1,-1,0,2,1,-1,0,3,3,0,0,2,2,3,1,3,0,0,0,0,-1,2,2,1,2,-1,2,1,3,-1,0,3,0,3,2,1,0,-1,2,3,-1,3,2,1,1,-1,1,-1,2,1,95400.0,581,99453.0
2,-1,-1,2,0,3,2,1,-1,0,-1,0,3,-1,3,1,2,2,-1,2,1,1,2,0,-1,1,1,-1,0,3,1,-1,1,1,0,-1,3,-1,-1,2,2,0,1,-1,0,-1,-1,-1,0,0,95862.0,493,99532.0
2,-1,2,3,-1,3,0,3,1,-1,2,-1,3,-1,2,1,2,1,0,2,-1,1,-1,0,3,1,0,1,0,1,0,1,2,2,1,-1,2,1,0,0,3,0,2,3,-1,0,3,2,3,-1,95323.0,594,99451.0
2,-1,-1,-1,3,3,-1,-1,0,2,2,-1,2,1,1,-1,0,1,0,-1,0,1,-1,2,-1,2,0,3,-1,-1,0,-1,1,-1,0,3,2,0,2,1,2,0,2,0,0,1,1,3,1,1,95430.0,531,99496.0
-1,3,0,2,2,1,2,0,1,2,0,0,3,1,0,2,-1,3,-1,3,0,1,-1,-1,1,2,2,0,2,3,3,3,1,2,1,0,1,3,2,1,-1,2,0,3,1,0,2,0,-1,3,95020.0,623,99405.0
3,2,-1,1,2,2,0,1,1,-1,-1,0,-1,1,0,2,2,3,-1,-1,-1,-1,-1,1,2,2,2,1,-1,1,0,0,-1,0,1,0,1,3,0,-1,1,0,2,1,3,2,-1,0,-1,-1,95585.0,509,99518.0
2,-1,0,2,3,1,3,3,2,-1,-1,3,0,1,0,2,2,3,0,3,1,2,3,-1,0,2,3,0,2,0,-1,3,0,1,2,0,0,-1,1,1,-1,1,-1,1,2,3,0,3,2,1,95142.0,613,99413.0
-1,0,-1,1,1,0,0,1,0,0,2,-1,-1,0,1,2,-1,0,1,1,0,1,2,3,3,-1,2,2,3,-1,2,2,2,-1,1,2,3,3,-1,-1,2,0,1,2,-1,3,1,3,1,1,95512.0,564,99487.0
1,0,-1,2,-1,3,2,-1,0,2,2,1,2,0,1,2,1,0,2,3,2,3,1,2,0,3,-1,1,0,-1,0,2,3,-1,-1,3,-1,0,3,1,2,0,-1,0,3,1,1,0,1,3,95183.0,614,99449.0
1,1,-1,3,2,2,3,2,3,0,1,0,2,3,-1,2,2,1,-1,0,2,3,1,1,-1,-1,0,-1,0,3,2,3,0,-1,1,2,2,3,0,0,1,0,1,0,3,3,0,-1,1,1,95118.0,610,99432.0
2,1,1,2,-1,1,2,1,0,1,0,0,2,3,2,2,2,-1,-1,1,-1,1,0,3,3,3,-1,1,2,-1,-1,-1,0,0,0,3,-1,2,0,-1,2,0,1,2,1,-1,0,-1,1,-1,95439.0,548,99495.0
0,-1,1,2,2,-1,0,1,3,-1,2,1,2,2,3,2,3,-1,0,0,3,1,-1,0,-1,2,1,1,1,2,3,2,-1,2,-1,1,1,3,3,2,3,1,0,1,0,0,-1,0,0,-1,95363.0,602,99451.0
1,-1,0,1,3,3,1,-1,2,-1,1,0,0,0,0,0,-1,3,2,1,-1,-1,2,-1,-1,2,0,-1,2,1,2,0,1,3,1,1,2,-1,2,3,0,0,3,2,1,1,-1,2,2,-1,95238.0,564,99452.0
1,1,0,-1,3,-1,-1,-1,3,0,2,2,2,3,-1,3,3,1,-1,2,2,0,0,-1,2,1,0,3,0,0,-1,3,1,-1,2,1,2,-1,0,0,2,3,1,-1,2,2,1,1,3,3,95381.0,567,99446.0
3,1,-1,0,2,3,-1,3,0,1,2,3,-1,1,0,-1,0,3,0,-1,2,1,1,-1,0,2,2,-1,3,1,0,3,3,2,2,2,3,1,0,1,3,2,-1,2,0,1,0,0,2,3,95147.0,624,99422.0
-1,1,0,-1,3,2,3,-1,3,1,1,2,0,0,-1,2,0,3,1,2,3,-1,3,-1,1,1,2,2,3,1,0,2,3,1,2,-1,3,2,3,1,3,3,0,-1,0,1,1,-1,-1,2,95524.0,590,99435.0
3,2,2,1,0,2,-1,3,3,2,3,-1,3,0,1,1,0,2,-1,1,2,0,0,3,0,-1,2,0,-1,3,1,-1,1,2,1,2,3,0,1,0,-1,2,-1,0,1,1,-1,3,3,1,95296.0,607,99442.0
3,3,1,0,1,-1,2,3,0,-1,0,1,2,1,3,-1,0,0,-1,0,2,2,2,-1,2,1,-1,3,2,2,-1,3,3,0,-1,1,0,3,0,-1,1,1,2,0,-1,0,2,1,3,-1,95148.0,583,99455.0
-1,1,-1,2,1,-1,2,1,0,1,-1,0,2,-1,1,1,0,3,-1,2,2,3,2,3,1,0,2,0,0,2,2,-1,3,0,3,0,2,-1,3,2,0,-1,1,-1,1,3,1,2,3,0,95154.0,578,99439.0
1,-1,2,1,0,-1,0,1,1,3,2,0,2,0,0,3,-1,1,2,-1,0,1,2,1,2,2,0,-1,3,2,2,-1,2,2,1,3,3,-1,1,3,-1,3,-1,3,1,-1,3,-1,-1,1,95713.0,538,99471.0
0,1,-1,2,3,3,1,0,2,2,-1,2,-1,0,-1,2,-1,1,1,3,1,0,1,-1,1,-1,1,0,2,3,2,2,3,-1,1,1,2,0,3,1,-1,-1,3,0,3,3,2,2,0,0,95615.0,574,99466.0
-1,2,2,3,-1,1,-1,-1,0,0,1,1,2,2,-1,-1,2,-1,1,0,1,3,0,-1,-1,1,0,-1,1,-1,0,-1,-1,1,1,1,0,3,3,-1,0,0,3,0,2,-1,3,1,3,2,95587.0,521,99522.0
-1,-1,1,-1,2,1,-1,-1,2,0,1,1,3,3,0,0,1,-1,3,-1,2,-1,-1,3,2,-1,1,-1,3,1,0,0,3,2,2,2,-1,0,1,-1,1,2,2,0,1,0,1,0,2,0,95603.0,543,99495.0
0,-1,-1,0,2,-1,3,3,0,0,-1,1,-1,2,2,1,0,2,-1,0,1,0,-1,2,-1,3,2,1,-1,2,-1,0,-1,-1,-1,-1,2,3,-1,-1,1,-1,-1,3,-1,2,3,0,1,-1,96347.0,434,99596.0
-1,2,1,1,-1,3,2,0,1,2,3,2,1,2,0,-1,1,-1,1,-1,0,2,-1,3,0,3,3,-1,1,-1,2,3,1,3,1,-1,0,0,0,3,0,3,0,2,2,0,0,2,3,3,95296.0,610,99450.0
-1,0,2,0,2,-1,3,2,-1,1,0,0,0,1,3,1,1,2,3,0,2,1,0,2,-1,3,-1,3,3,-1,3,1,1,2,0,2,1,2,3,0,1,-1,-1,-1,0,1,0,-1,3,3,95294.0,600,99456.0
