$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1,1,2,0,3,-1,-1,3,1,0,0,0,0,1,0,2,3,1,1,2,1,-1,-1,2,-1,2,2,2,3,3,1,2,-1,-1,3,1,2,-1,0,0,0,3,-1,1,0,-1,3,3,0,2,97661.0,579,99536.0
0,-1,-1,3,-1,-1,0,0,1,1,1,2,3,1,2,3,1,-1,-1,2,-1,-1,0,1,2,-1,3,-1,2,3,2,0,2,-1,-1,3,1,1,2,3,0,2,2,0,1,0,2,3,3,0,97748.0,561,99554.0
-1,2,3,3,2,-1,2,0,3,3,-1,-1,-1,-1,1,-1,1,2,3,0,0,0,0,2,1,2,0,2,1,3,1,-1,3,0,2,0,0,2,-1,1,-1,0,1,2,2,1,-1,1,1,2,97758.0,580,99542.0
1,3,3,1,2,-1,2,-1,2,1,3,-1,0,-1,2,2,3,0,2,2,-1,-1,3,1,1,2,1,1,2,0,0,1,0,1,-1,3,-1,0,0,0,2,-1,-1,3,1,-1,0,0,2,0,97559.0,585,99533.0
-1,3,-1,1,3,1,-1,3,3,0,0,3,0,3,-1,2,-1,-1,-1,0,2,1,2,0,2,2,1,1,2,-1,-1,-1,3,1,3,0,2,2,0,-1,3,-1,2,0,0,1,2,3,0,2,97882.0,567,99564.0
2,0,-1,-1,3,2,3,1,-1,0,1,3,0,3,2,3,2,2,-1,1,-1,0,1,2,-1,-1,1,3,3,1,0,-1,1,0,1,0,2,0,1,2,2,2,0,3,-1,3,0,2,0,1,97717.0,611,99530.0
-1,0,2,-1,0,3,1,3,3,3,-1,3,-1,0,1,-1,-1,2,0,2,1,2,3,1,1,1,2,-1,-1,2,0,3,2,2,-1,1,0,2,0,3,0,1,1,3,2,-1,1,0,2,1,97608.0,595,99511.0
0,1,-1,-1,0,0,0,-1,3,1,-1,-1,0,0,2,0,1,1,-1,2,3,3,-1,0,-1,-1,2,3,2,0,1,2,-1,-1,3,3,1,2,2,3,1,2,3,-1,1,0,0,1,-1,1,97629.0,554,99545.0
0,0,2,2,1,0,1,-1,2,-1,0,-1,0,3,2,-1,2,0,-1,-1,-1,-1,0,3,3,3,-1,1,3,-1,3,-1,-1,1,-1,1,0,1,3,2,1,2,2,1,1,0,0,-1,2,-1,97966.0,522,99593.0
2,2,2,-1,1,2,0,3,1,2,2,2,-1,3,-1,2,2,3,3,-1,1,-1,1,0,0,0,0,3,0,-1,1,1,1,-1,1,0,-1,3,3,-1,2,0,-1,1,3,3,1,0,0,0,97552.0,615,99534.0
0,-1,0,-1,0,1,3,-1,1,3,2,1,0,-1,-1,0,-1,3,-1,2,3,2,2,-1,1,1,1,1,-1,3,2,3,-1,0,2,2,0,0,0,1,1,-1,3,3,0,1,-1,2,0,3,97744.0,559,99564.0
1,-1,1,0,3,-1,2,-1,0,3,3,-1,0,3,2,2,3,2,3,1,1,-1,0,-1,1,0,-1,2,1,-1,2,0,1,2,2,0,3,3,2,-1,1,2,2,-1,3,1,0,3,3,-1,97813.0,586,99541.0
2,-1,1,3,3,1,1,3,1,2,3,3,-1,2,1,-1,0,2,2,0,3,2,-1,2,3,0,0,-1,-1,1,0,-1,1,3,0,3,0,2,1,1,2,2,0,0,0,3,0,-1,1,2,97515.0,638,99515.0
-1,3,-1,-1,3,-1,-1,0,1,0,0,0,2,-1,-1,1,0,2,0,-1,2,1,1,-1,1,2,3,1,3,1,1,0,2,1,3,2,3,-1,0,-1,0,2,2,0,3,1,3,2,-1,2,97746.0,559,99556.0
-1,3,2,0,1,2,1,2,3,0,1,1,0,3,3,0,2,3,-1,-1,3,2,3,-1,3,1,1,0,-1,2,3,-1,0,3,-1,1,-1,1,1,1,1,3,2,0,0,-1,2,3,0,2,97570.0,611,99516.0
1,2,0,3,3,-1,2,3,2,-1,0,3,1,1,3,-1,2,2,-1,3,1,0,2,1,-1,0,2,1,0,1,0,-1,-1,1,0,-1,-1,2,0,-1,3,-1,3,1,1,0,2,2,2,1,97758.0,575,99546.0
0,1,0,0,2,3,3,-1,1,-1,1,2,0,-1,0,-1,2,3,-1,1,2,1,0,3,0,1,-1,-1,1,1,2,2,3,2,3,1,3,-1,3,-1,0,2,2,1,3,3,1,-1,2,0,97636.0,590,99530.0
-1,0,3,0,1,2,1,0,0,2,-1,2,3,-1,3,0,3,2,1,0,-1,2,2,0,1,-1,-1,2,2,3,1,3,1,0,1,1,-1,3,3,1,0,2,3,2,0,1,1,2,-1,-1,97520.0,612,99500.0
-1,2,0,3,0,-1,2,-1,0,3,1,3,0,1,2,-1,2,1,0,2,2,3,0,1,2,1,1,0,2,3,3,3,-1,0,-1,3,2,1,1,-1,0,-1,0,1,2,-1,-1,3,2,-1,97606.0,563,99515.0
-1,3,2,-1,2,3,-1,3,1,3,-1,3,2,2,2,0,2,0,3,-1,1,1,3,-1,-1,-1,1,0,1,1,0,3,3,0,2,1,1,0,-1,2,1,1,-1,2,-1,0,3,2,1,-1,97798.0,568,99532.0
2,3,1,1,2,2,1,-1,1,3,3,-1,0,0,-1,0,3,1,2,-1,2,3,1,2,-1,3,1,0,0,0,-1,-1,-1,0,2,3,3,0,0,-1,-1,2,2,-1,1,3,2,3,0,3,97776.0,590,99544.0
3,0,2,-1,-1,1,0,-1,2,-1,1,3,-1,3,1,0,-1,1,1,-1,2,3,-1,0,2,1,2,0,3,1,2,-1,-1,1,2,0,3,2,-1,3,0,2,1,0,1,-1,3,2,2,2,97748.0,561,99550.0
1,2,0,0,3,3,2,0,1,2,2,0,1,0,1,3,-1,1,2,2,1,0,-1,-1,0,-1,-1,1,0,1,-1,-1,3,-1,0,2,-1,0,1,0,2,1,1,1,2,-1,-1,2,-1,2,97561.0,575,99543.0
3,-1,-1,0,0,3,-1,-1,2,3,0,1,0,1,1,-1,1,-1,2,-1,1,1,2,-1,1,0,1,2,1,2,3,2,3,-1,0,0,-1,0,0,2,0,3,3,0,2,1,2,2,-1,2,97476.0,594,99513.0
2,2,1,0,1,-1,1,3,-1,3,-1,-1,-1,1,0,0,0,2,1,3,2,3,0,2,-1,1,0,-1,-1,1,3,-1,2,0,2,1,-1,0,1,-1,3,-1,3,1,0,0,2,0,-1,3,97570.0,565,99566.0
2,3,-1,-1,2,1,-1,3,0,-1,0,0,3,-1,3,1,2,2,0,0,-1,0,3,0,0,1,2,3,1,1,1,1,2,-1,0,3,0,-1,2,-1,2,2,1,2,0,1,-1,2,3,-1,97608.0,572,99542.0
3,0,-1,-1,2,2,1,2,-1,-1,3,-1,0,3,-1,2,-1,2,1,-1,1,2,-1,0,-1,2,3,2,-1,-1,3,-1,0,2,0,3,0,2,-1,3,-1,1,-1,1,1,1,0,1,1,3,98195.0,523,99631.0
3,2,0,1,0,2,-1,-1,1,1,-1,-1,-1,0,0,0,2,-1,0,2,-1,1,-1,3,2,1,3,0,2,-1,1,1,1,-1,-1,2,-1,-1,0,0,2,0,1,0,-1,-1,3,2,1,0,97556.0,546,99574.0
0,3,1,1,2,3,2,-1,0,0,2,1,2,2,3,2,1,0,3,3,3,1,1,1,2,1,3,-1,2,-1,2,-1,0,-1,1,0,-1,-1,-1,1,0,0,-1,1,0,2,0,0,0,2,97378.0,626,99511.0
2,3,0,1,1,2,-1,-1,2,-1,2,2,0,2,-1,-1,0,1,1,1,0,1,2,1,3,1,3,-1,2,3,0,1,3,3,0,0,0,3,1,0,3,-1,2,0,1,-1,2,0,1,2,97393.0,632,99490.0
1,2,1,1,2,-1,3,0,0,2,1,2,0,-1,3,-1,2,1,3,-1,0,0,2,0,3,-1,-1,0,0,1,1,2,-1,-1,0,3,3,1,1,0,1,3,2,2,3,-1,-1,-1,2,3,97809.0,579,99540.0
1,1,1,1,0,-1,3,2,2,-1,0,0,3,3,0,0,1,-1,2,1,-1,1,2,3,0,1,-1,0,3,3,3,0,0,3,2,-1,0,3,2,1,2,-1,3,-1,0,2,2,-1,1,-1,97569.0,600,99517.0
3,1,2,-1,0,0,2,2,3,1,0,0,-1,2,1,0,-1,2,1,1,-1,1,-1,0,2,1,2,0,1,-1,-1,2,1,3,0,3,3,-1,2,3,3,3,0,0,-1,1,2,2,3,1,97559.0,623,99529.0
-1,0,2,0,2,2,-1,0,2,3,0,0,0,-1,-1,2,1,1,3,0,1,2,0,-1,3,1,3,-1,0,-1,1,1,2,1,2,-1,2,2,2,3,3,-1,1,1,1,1,-1,-1,3,-1,97732.0,573,99551.0
3,0,0,3,-1,1,2,0,-1,1,1,0,3,3,1,-1,-1,0,0,0,2,2,3,0,-1,1,-1,-1,1,-1,2,1,2,2,-1,2,-1,1,0,3,1,-1,1,0,-1,2,1,-1,3,2,97729.0,566,99567.0
-1,2,-1,0,2,1,2,3,3,-1,0,0,-1,1,-1,0,0,0,2,1,-1,2,0,-1,2,0,2,-1,3,3,-1,2,3,-1,1,1,1,1,2,1,0,1,2,1,1,-1,2,3,-1,0,97497.0,580,99525.0
2,0,3,-1,0,3,1,-1,0,-1,1,2,-1,0,1,2,3,3,0,1,1,3,2,0,0,2,2,1,3,-1,3,2,0,-1,2,2,0,3,1,-1,1,2,0,-1,3,1,1,1,2,0,97520.0,636,99492.0
1,-1,3,0,1,-1,1,-1,3,3,2,0,3,-1,-1,0,3,0,0,2,1,3,2,-1,-1,3,1,2,2,2,0,0,1,1,0,0,-1,1,1,3,1,0,2,0,0,-1,2,1,-1,-1,97464.0,584,99520.0
0,-1,-1,2,0,1,2,2,-1,-1,-1,2,3,0,1,2,-1,1,2,2,2,0,3,1,2,-1,0,3,1,0,3,0,0,3,-1,1,1,-1,1,1,-1,1,-1,1,0,0,-1,3,3,2,97637.0,551,99575.0
3,-1,2,2,1,0,1,-1,3,-1,-1,3,1,-1,2,1,0,2,1,0,-1,0,1,-1,1,1,-1,0,2,3,-1,3,2,2,0,-1,0,3,0,3,2,1,3,2,0,1,-1,0,2,3,97661.0,585,99533.0
3,2,1,0,2,3,3,2,2,-1,0,-1,2,1,1,-1,2,1,-1,3,3,-1,-1,-1,2,0,-1,-1,1,1,-1,1,1,0,-1,2,3,0,1,0,2,0,1,0,-1,-1,0,2,-1,2,97745.0,544,99560.0
-1,3,3,1,3,1,1,3,0,0,0,1,2,1,0,0,2,-1,0,1,2,-1,-1,2,-1,2,-1,0,3,3,3,-1,2,0,2,0,2,1,-1,0,3,2,2,-1,1,1,3,0,2,1,97459.0,622,99504.0
-1,-1,-1,-1,0,-1,1,1,1,2,3,0,2,2,0,2,3,-1,3,0,-1,0,-1,0,3,3,1,2,0,2,0,2,1,-1,3,1,-1,1,0,2,2,3,0,1,1,1,2,0,0,3,97439.0,601,99526.0
-1,2,-1,3,0,0,-1,-1,3,0,2,1,-1,2,-1,2,1,2,2,-1,-1,0,1,3,3,-1,0,1,1,-1,2,-1,0,3,3,1,2,0,1,1,0,0,2,3,2,0,3,-1,3,0,97696.0,574,99563.0
-1,-1,3,3,-1,0,-1,2,-1,0,3,0,2,-1,-1,0,-1,-1,0,1,2,1,1,1,2,1,1,2,-1,0,2,1,-1,-1,0,0,3,2,0,2,2,2,-1,0,1,0,1,2,1,-1,97676.0,544,99580.0
-1,2,3,1,0,0,1,0,2,3,-1,1,-1,2,3,0,3,1,2,1,1,2,0,2,0,2,-1,3,3,1,-1,-1,2,-1,2,3,-1,0,0,2,3,2,0,-1,1,0,0,0,1,1,97553.0,626,99504.0
2,-1,0,-1,0,1,-1,3,2,1,3,3,-1,0,0,1,2,3,-1,3,-1,2,1,1,1,3,-1,1,-1,2,3,2,-1,1,-1,0,-1,0,1,2,0,2,0,2,3,0,-1,0,0,3,97636.0,564,99555.0
-1,-1,-1,1,0,1,1,3,2,0,-1,2,2,2,0,0,3,0,3,-1,-1,3,0,-1,1,0,3,3,3,-1,-1,0,1,2,0,0,1,2,2,-1,3,0,2,-1,0,3,-1,1,3,-1,97672.0,555,99559.0
1,-1,3,1,2,-1,2,3,0,1,3,0,0,2,-1,0,0,-1,-1,1,-1,0,1,0,-1,1,-1,1,-1,2,3,-1,2,2,-1,0,-1,0,2,3,-1,2,0,1,3,2,-1,2,2,0,97675.0,538,99591.0
-1,2,-1,1,3,1,2,3,1,0,0,3,-1,0,2,-1,0,1,1,2,-1,0,0,3,3,0,3,3,2,0,2,1,0,2,1,3,1,3,3,0,-1,0,2,-1,2,3,-1,1,1,1,97412.0,627,99496.0
3,-1,0,2,2,2,0,1,2,1,-1,2,3,0,0,3,0,2,0,-1,1,0,0,-1,2,1,3,-1,1,3,-1,1,-1,1,0,2,3,1,2,1,-1,1,2,0,3,2,1,3,-1,0,97379.0,613,99507.0
0,-1,-1,3,3,-1,0,1,1,2,3,0,0,-1,-1,2,2,-1,-1,3,1,2,-1,1,-1,-1,-1,3,2,0,2,1,1,0,3,2,2,1,1,-1,0,1,3,2,-1,-1,3,1,0,3,97970.0,534,99590.0
2,2,0,-1,-1,1,0,-1,0,0,3,0,1,0,3,-1,1,-1,2,-1,0,-1,2,2,-1,0,-1,0,2,1,3,2,1,1,3,2,-1,1,1,3,3,0,3,1,3,3,1,1,2,3,97497.0,602,99515.0
-1,-1,0,1,0,-1,1,1,2,2,1,1,2,0,3,3,2,2,0,0,1,1,3,1,3,1,3,3,0,2,0,-1,1,1,2,2,3,0,-1,-1,0,2,2,2,3,3,0,0,3,3,97248.0,649,99483.0
1,-1,0,2,3,0,0,1,0,1,2,1,0,-1,0,-1,1,3,1,3,-1,1,-1,2,0,2,2,-1,-1,-1,-1,2,3,1,2,0,2,3,1,0,0,3,3,1,3,3,0,-1,2,1,97608.0,617,99537.0
0,-1,-1,3,0,2,2,-1,3,1,2,0,1,1,0,1,-1,3,-1,3,3,-1,0,-1,-1,2,2,2,-1,1,1,1,0,2,2,-1,-1,3,0,-1,0,1,-1,3,-1,1,0,-1,0,3,97945.0,514,99596.0
3,3,1,0,0,2,0,0,2,-1,2,2,-1,0,2,0,0,1,1,-1,3,0,0,-1,1,2,1,2,3,1,-1,-1,-1,-1,2,1,3,2,1,1,3,1,0,2,0,-1,1,3,2,1,97430.0,621,99510.0
0,2,2,1,2,2,2,-1,-1,0,1,0,2,-1,2,0,-1,3,2,1,1,0,-1,-1,2,1,3,3,0,1,3,-1,0,-1,-1,3,0,0,2,1,-1,-1,1,1,0,-1,1,1,-1,3,97507.0,559,99548.0
0,3,-1,0,0,2,3,-1,2,1,2,1,3,0,2,0,-1,1,-1,2,1,1,2,-1,2,3,1,-1,3,-1,1,0,3,0,1,0,2,0,1,-1,3,3,-1,3,1,-1,2,-1,0,3,97659.0,579,99537.0
3,3,-1,-1,-1,0,-1,0,0,2,3,2,-1,3,1,0,0,3,-1,1,3,1,0,2,2,1,-1,0,1,3,1,2,0,3,2,0,1,0,-1,2,1,1,3,1,3,3,-1,0,-1,2,97470.0,588,99513.0
3,2,2,1,2,0,-1,0,1,0,0,-1,3,1,2,-1,-1,3,1,-1,1,3,-1,2,-1,0,1,3,2,2,0,-1,2,0,-1,1,0,1,3,1,1,3,1,2,2,0,2,3,3,0,97561.0,624,99522.0
-1,-1,2,0,-1,1,1,0,2,0,-1,1,2,2,0,1,-1,3,1,-1,2,1,0,3,-1,-1,2,3,1,1,0,-1,3,-1,2,2,3,2,-1,0,1,-1,-1,0,-1,1,3,0,2,1,97691.0,537,99576.0
2,-1,3,2,0,0,0,-1,0,1,1,0,2,2,0,-1,3,2,1,-1,-1,2,0,-1,1,-1,0,2,-1,3,3,-1,2,-1,1,0,1,3,0,1,3,3,3,0,0,2,2,3,-1,1,97579.0,595,99527.0
-1,1,2,-1,1,-1,3,1,0,0,3,-1,2,-1,1,1,2,2,0,2,0,3,2,2,1,3,-1,-1,1,0,0,3,0,-1,3,-1,1,2,0,1,3,2,3,0,1,-1,1,3,2,0,97589.0,598,99520.0
0,-1,1,0,2,1,1,-1,2,1,-1,2,2,3,2,0,2,3,-1,1,1,2,3,0,-1,0,0,-1,2,0,-1,3,2,3,3,0,3,0,0,0,-1,2,-1,2,-1,1,-1,2,1,3,97536.0,575,99536.0
1,0,3,1,3,2,3,-1,3,1,1,1,2,0,-1,-1,3,1,0,3,1,1,0,1,2,2,2,0,2,2,3,-1,0,2,0,-1,1,3,-1,2,3,0,0,2,0,1,0,-1,-1,3,97549.0,635,99482.0
-1,-1,1,1,2,-1,0,-1,3,3,2,1,2,2,-1,3,3,1,3,3,-1,-1,1,1,0,2,0,1,2,2,0,-1,-1,0,0,0,0,3,-1,1,3,2,2,0,2,-1,-1,2,3,0,97779.0,556,99550.0
3,3,2,1,1,-1,3,1,2,2,2,0,0,-1,1,3,0,-1,-1,1,1,-1,-1,3,2,2,2,-1,3,0,0,1,2,1,0,0,1,0,0,1,3,2,-1,0,3,3,-1,1,2,0,97518.0,610,99526.0
2,0,3,-1,-1,0,0,-1,2,2,3,3,2,-1,1,1,1,2,1,1,3,1,2,-1,-1,2,-1,0,0,3,1,3,-1,0,2,3,0,0,1,2,0,3,1,2,1,3,-1,-1,-1,1,97630.0,576,99523.0
0,-1,3,3,-1,1,2,-1,1,0,1,1,3,2,-1,-1,3,3,2,0,-1,-1,0,2,-1,2,2,3,2,0,1,1,2,2,0,2,1,1,0,3,0,1,0,0,0,3,1,2,3,3,97427.0,635,99499.0
3,0,0,1,3,1,2,2,3,1,-1,-1,0,0,1,3,3,-1,1,2,1,-1,2,0,3,-1,0,2,0,3,1,2,1,-1,0,1,3,2,1,0,3,1,-1,3,0,-1,-1,2,2,2,97508.0,618,99508.0
0,1,1,-1,1,2,-1,3,-1,-1,1,2,2,3,-1,3,0,0,0,2,0,0,1,2,0,1,1,0,1,-1,-1,3,-1,3,0,2,2,1,-1,-1,3,2,0,0,0,1,2,-1,2,2,97624.0,592,99543.0
0,0,2,-1,0,2,1,-1,2,2,1,0,1,1,0,-1,0,3,0,-1,-1,1,3,-1,3,1,2,1,2,3,2,3,-1,-1,-1,-1,-1,-1,0,2,-1,1,2,-1,0,2,0,1,1,0,97690.0,546,99555.0
0,0,1,0,2,-1,-1,-1,1,1,0,1,1,-1,0,3,1,-1,1,2,3,-1,1,0,1,1,2,-1,3,-1,1,-1,2,-1,0,0,2,-1,2,0,2,-1,2,-1,2,-1,2,3,0,-1,97866.0,524,99580.0
3,0,-1,0,-1,0,3,3,3,3,2,2,-1,-1,3,0,1,1,-1,2,2,0,-1,0,1,-1,2,-1,1,1,3,-1,0,3,0,-1,-1,-1,-1,-1,1,1,3,1,0,1,2,2,0,0,97900.0,534,99592.0
2,1,0,1,1,1,1,0,1,0,-1,-1,3,2,3,3,2,1,3,2,-1,0,-1,-1,2,0,0,-1,3,-1,2,2,-1,1,0,2,2,1,1,-1,0,-1,2,3,1,3,3,0,0,3,97544.0,617,99532.0
-1,-1,2,3,-1,0,2,1,1,1,2,2,-1,1,0,2,-1,1,0,2,-1,2,0,0,2,1,-1,2,1,3,3,0,0,-1,2,1,3,1,2,1,3,3,-1,-1,0,-1,1,-1,1,3,97568.0,574,99539.0
3,2,1,-1,-1,3,2,-1,0,3,3,3,-1,3,-1,3,2,1,0,3,1,0,3,2,1,1,2,3,-1,1,0,2,1,0,1,0,-1,0,2,0,1,2,0,2,0,2,1,0,0,-1,97456.0,631,99500.0
2,-1,1,2,2,-1,2,0,0,-1,3,0,1,0,1,0,-1,1,3,-1,0,2,0,3,1,0,-1,1,2,2,1,-1,1,2,0,1,0,2,3,2,-1,1,3,-1,-1,2,3,0,3,1,97682.0,587,99555.0
0,-1,3,1,1,0,3,3,0,1,0,-1,2,-1,0,-1,0,0,1,3,-1,2,1,3,-1,1,-1,2,1,2,-1,-1,-1,1,2,1,0,0,3,1,2,2,2,0,1,2,0,2,3,3,97496.0,610,99533.0
2,1,-1,-1,-1,1,0,3,1,2,0,2,1,3,-1,3,3,-1,3,-1,2,2,0,2,3,2,1,1,-1,2,0,3,3,2,0,3,0,1,3,1,0,1,0,0,1,-1,-1,2,1,0,97664.0,610,99522.0
-1,1,-1,3,3,2,0,1,2,2,0,3,3,0,3,2,3,0,1,0,2,2,3,3,-1,0,-1,2,1,1,-1,3,0,1,1,1,-1,-1,2,1,3,0,-1,-1,2,0,2,0,0,2,97625.0,616,99511.0
3,-1,1,1,-1,3,3,3,2,0,2,0,-1,0,1,2,1,0,-1,3,2,2,1,-1,0,3,0,-1,2,2,0,3,1,0,2,-1,2,-1,1,0,3,1,0,1,1,0,2,2,-1,-1,97643.0,593,99518.0
2,1,1,1,-1,0,1,3,1,-1,-1,1,3,2,-1,-1,0,0,-1,0,2,3,2,3,0,-1,0,-1,2,1,0,1,2,2,-1,0,3,2,3,2,3,2,0,1,2,3,1,0,-1,0,97494.0,596,99518.0
0,0,-1,-1,3,2,3,1,0,2,-1,2,1,1,0,2,2,2,-1,0,2,0,3,-1,3,-1,2,1,-1,3,-1,1,3,3,0,0,-1,-1,0,2,2,1,0,-1,0,1,0,3,1,-1,97824.0,563,99553.0
2,1,-1,1,2,2,0,-1,3,-1,-1,3,0,2,2,-1,3,-1,0,2,2,0,1,1,0,3,0,3,1,0,-1,3,-1,1,0,2,2,2,1,1,-1,3,2,1,0,0,-1,1,2,1,97601.0,588,99518.0
1,0,3,2,-1,-1,0,2,3,2,-1,2,0,-1,-1,1,1,1,2,3,3,0,3,3,1,2,1,3,2,1,-1,-1,0,-1,0,1,3,0,-1,2,3,0,0,-1,3,1,1,2,0,-1,97795.0,592,99531.0
0,3,2,0,0,-1,1,2,1,0,0,-1,-1,-1,3,1,3,1,2,-1,2,3,3,-1,1,0,0,3,-1,1,3,1,-1,-1,3,-1,2,1,-1,1,-1,2,3,0,2,2,1,2,1,1,97722.0,579,99552.0
0,1,-1,-1,0,2,1,3,1,2,3,1,0,1,1,2,2,-1,1,0,0,2,2,-1,0,3,1,0,3,0,1,3,2,3,-1,2,1,0,-1,3,2,3,0,3,3,-1,0,2,0,2,97352.0,644,99466.0
3,-1,2,0,2,2,1,3,2,-1,2,-1,0,3,0,-1,1,1,-1,0,0,1,0,0,2,-1,0,-1,1,3,-1,3,-1,-1,1,1,0,-1,2,0,3,2,2,1,1,3,0,2,3,3,97730.0,583,99548.0
3,1,3,0,3,1,0,2,-1,0,3,-1,2,3,2,1,-1,0,1,1,0,0,2,1,1,-1,2,3,2,0,3,2,-1,1,1,1,-1,-1,2,3,3,0,0,0,3,2,-1,2,1,0,97632.0,626,99528.0
1,2,2,2,-1,-1,-1,1,1,3,2,2,-1,2,2,3,1,-1,-1,-1,2,0,0,0,1,1,1,2,3,1,0,2,0,1,-1,0,-1,-1,1,-1,-1,0,3,0,2,1,0,0,-1,0,97613.0,543,99561.0
2,3,-1,3,2,3,0,-1,1,1,0,-1,-1,3,-1,1,1,1,-1,-1,2,1,0,-1,3,3,3,0,-1,0,1,1,2,3,2,0,2,0,-1,-1,2,0,0,2,-1,3,0,0,1,0,97623.0,577,99554.0
2,-1,0,3,1,2,3,1,-1,2,2,3,3,1,0,1,3,3,-1,1,0,3,1,2,2,0,0,-1,-1,1,-1,0,-1,-1,3,1,2,3,0,2,2,3,0,-1,0,2,1,0,-1,0,97546.0,607,99517.0
0,2,1,2,2,3,3,2,2,-1,0,-1,-1,3,0,1,1,2,3,0,0,0,1,3,2,0,-1,1,3,-1,2,-1,1,2,1,1,1,0,-1,0,3,1,2,0,3,-1,0,0,3,2,97452.0,639,99506.0
2,0,3,3,3,-1,1,-1,0,-1,1,1,3,2,2,0,1,2,3,2,2,-1,2,1,-1,3,2,0,2,-1,3,2,0,1,0,0,1,3,2,-1,3,-1,-1,1,1,-1,1,-1,0,0,97723.0,577,99537.0
3,2,0,1,0,-1,0,-1,3,2,0,0,3,2,3,1,2,0,0,-1,2,0,1,-1,-1,2,1,2,2,3,-1,1,3,-1,3,1,1,0,0,1,3,-1,2,1,0,-1,1,1,-1,0,97265.0,605,99494.0
2,2,2,2,0,0,3,1,-1,2,-1,-1,0,-1,1,2,3,2,3,1,0,1,-1,3,3,0,-1,2,-1,1,1,1,0,0,3,0,2,0,3,1,-1,-1,3,3,-1,0,2,-1,0,1,97710.0,594,99561.0
2,1,-1,-1,2,1,0,0,0,-1,2,1,2,3,2,1,1,-1,3,-1,0,0,3,1,2,-1,1,0,3,0,-1,2,-1,1,3,3,0,3,1,2,0,0,-1,-1,0,2,3,-1,-1,1,97724.0,564,99541.0
3,3,1,0,2,-1,1,-1,0,3,2,2,1,0,2,2,1,1,2,3,3,0,1,0,1,2,2,-1,-1,-1,2,-1,3,2,0,0,1,3,2,-1,0,0,3,2,0,0,3,-1,1,1,97545.0,627,99517.0
-1,3,1,3,-1,1,2,0,1,-1,2,2,2,1,0,0,2,3,3,1,0,0,1,0,-1,2,1,1,0,-1,-1,2,0,0,-1,1,2,2,0,3,-1,3,-1,3,3,-1,3,0,1,2,97538.0,595,99519.0
-1,3,2,2,2,1,2,-1,0,-1,0,0,-1,-1,1,1,3,0,2,1,2,-1,3,0,2,2,-1,3,1,0,1,2,0,3,1,3,2,2,3,0,-1,-1,-1,1,1,0,1,1,0,-1,97569.0,572,99533.0
-1,2,1,2,0,3,-1,2,1,0,3,1,-1,1,3,2,-1,1,0,0,0,0,3,3,2,1,1,-1,2,0,-1,0,3,3,-1,0,-1,1,1,-1,1,1,2,0,3,-1,3,0,0,-1,97326.0,578,99519.0
0,0,1,-1,1,-1,0,1,-1,1,2,-1,3,1,2,2,-1,-1,-1,2,3,0,2,-1,2,0,3,3,2,-1,1,-1,1,3,-1,1,1,2,-1,3,0,3,0,2,0,3,0,0,1,0,97597.0,577,99558.0
-1,-1,-1,2,1,0,0,-1,2,3,0,2,0,0,-1,3,-1,1,3,3,-1,1,0,-1,2,-1,3,3,2,3,-1,-1,0,2,2,1,0,1,-1,0,1,2,2,0,-1,2,-1,-1,1,3,97898.0,518,99592.0
-1,2,-1,1,2,1,2,1,0,1,0,3,0,-1,2,-1,3,-1,1,2,-1,2,-1,3,3,1,3,3,1,2,2,0,0,0,-1,1,1,0,1,3,-1,1,3,0,0,3,2,3,2,0,97437.0,616,99508.0
1,-1,1,2,0,0,-1,1,0,-1,2,-1,0,1,2,-1,2,3,0,2,-1,-1,1,-1,1,1,3,2,-1,3,-1,-1,3,2,-1,0,2,1,0,-1,1,1,3,3,0,0,2,2,-1,0,97741.0,545,99571.0
-1,-1,0,3,3,-1,0,1,-1,-1,2,2,3,1,0,1,-1,3,1,0,-1,1,1,-1,2,0,1,0,3,3,1,-1,3,1,-1,3,3,2,-1,0,1,-1,3,0,0,0,2,2,2,0,97611.0,567,99554.0
0,3,-1,2,-1,3,2,0,1,-1,-1,3,0,1,0,3,1,3,1,3,1,2,0,2,0,-1,3,3,-1,0,3,-1,-1,0,-1,0,-1,0,1,2,1,3,2,2,2,1,2,0,1,-1,97826.0,569,99552.0
2,2,1,2,-1,0,1,3,-1,3,-1,2,1,1,2,-1,0,0,2,0,0,1,3,-1,0,0,1,-1,0,-1,1,-1,-1,2,2,2,1,0,2,1,-1,1,3,-1,2,0,0,-1,2,0,97701.0,580,99559.0
3,0,1,-1,2,3,2,2,2,1,0,2,2,3,0,-1,-1,3,2,-1,1,2,3,3,0,1,1,3,3,-1,-1,-1,2,1,2,1,0,2,1,-1,-1,1,1,0,0,-1,2,3,-1,0,97780.0,580,99536.0
0,-1,3,-1,1,0,2,0,1,3,-1,0,3,3,3,-1,-1,2,-1,0,1,-1,2,0,-1,0,0,1,-1,3,-1,-1,1,2,3,2,2,3,1,3,2,3,0,1,2,2,2,0,1,1,97854.0,577,99549.0
