$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
1,-1,1,-1,1,0,3,3,-1,3,3,1,0,1,0,0,-1,-1,3,2,0,1,1,3,2,0,3,1,2,0,0,2,-1,-1,2,-1,1,0,1,2,1,3,1,2,0,3,0,2,3,2,97329.0,592,99435.0
-1,-1,0,2,2,2,1,1,-1,3,0,3,1,3,2,1,-1,3,0,2,2,2,-1,2,2,3,-1,1,-1,2,2,1,0,0,1,0,0,-1,0,0,3,-1,3,2,1,0,3,3,0,3,97359.0,575,99452.0
-1,3,0,1,2,2,2,1,0,0,1,2,0,-1,0,1,0,1,3,2,2,2,3,1,2,0,2,1,-1,3,3,0,2,2,0,0,2,1,0,0,2,0,1,-1,3,1,1,2,1,1,96936.0,639,99395.0
1,1,2,0,3,1,2,0,-1,3,3,1,0,2,3,-1,0,-1,2,-1,2,-1,-1,3,2,-1,-1,0,-1,1,3,0,1,-1,-1,2,-1,-1,2,0,2,2,0,-1,2,1,2,1,2,-1,97717.0,496,99517.0
-1,1,1,2,2,2,2,1,3,2,0,-1,2,2,-1,3,0,3,1,1,1,0,2,-1,0,0,0,1,-1,1,0,0,0,-1,2,-1,2,1,-1,3,0,-1,0,1,3,-1,1,-1,1,2,97435.0,533,99491.0
-1,-1,0,3,3,3,3,2,1,1,2,-1,-1,1,1,3,3,-1,0,1,-1,2,-1,2,2,2,0,-1,0,0,-1,-1,2,0,-1,1,0,-1,2,0,2,2,0,2,1,-1,0,0,0,0,97630.0,518,99533.0
0,3,2,0,2,2,2,2,-1,1,-1,2,1,2,-1,1,3,3,3,2,0,1,-1,2,1,-1,-1,1,1,0,0,0,0,3,3,1,3,2,0,0,-1,0,2,3,3,1,2,0,0,1,97281.0,593,99439.0
3,2,-1,0,1,2,0,2,1,2,1,3,1,1,-1,0,0,-1,-1,2,2,-1,0,-1,1,2,1,2,1,2,0,0,1,3,-1,2,-1,2,0,0,1,2,-1,2,1,3,0,0,1,3,97169.0,561,99455.0
1,0,3,2,3,3,3,2,0,3,1,-1,1,0,1,2,2,1,0,-1,0,2,-1,3,1,3,0,2,1,1,0,-1,0,0,1,3,2,2,2,3,1,2,3,1,0,2,1,2,0,2,97062.0,644,99405.0
2,-1,1,1,2,2,3,3,1,-1,3,2,2,0,-1,1,2,1,3,0,-1,1,1,-1,1,2,0,1,2,0,0,3,2,1,2,3,-1,0,2,1,-1,3,3,0,2,0,0,0,1,1,97177.0,578,99424.0
1,2,3,2,0,0,1,-1,3,1,-1,-1,-1,0,0,0,2,2,1,3,1,0,0,-1,1,1,0,-1,2,2,-1,0,0,2,1,0,2,0,1,2,0,0,1,1,3,2,-1,2,2,2,97252.0,596,99474.0
1,1,0,-1,3,0,-1,3,1,0,-1,1,0,0,3,0,0,-1,2,-1,3,2,-1,1,2,2,3,3,3,1,2,3,2,0,1,0,2,1,2,1,3,1,0,2,2,3,-1,0,0,0,97332.0,608,99441.0
0,0,3,-1,0,0,3,-1,3,0,2,0,2,3,-1,-1,-1,1,2,1,0,1,2,3,3,2,0,0,-1,2,2,0,2,1,3,1,1,1,1,2,0,1,2,0,3,2,1,2,3,-1,97293.0,595,99441.0
0,0,1,0,1,2,-1,1,-1,1,2,2,-1,1,1,0,0,2,-1,2,3,0,1,1,3,-1,0,2,3,2,2,2,0,2,-1,0,3,3,2,2,0,1,3,0,1,-1,0,1,2,1,97190.0,597,99456.0
0,3,2,1,1,-1,-1,1,1,2,0,0,0,2,2,-1,2,1,2,0,-1,1,3,0,3,-1,2,0,2,0,1,3,2,2,1,0,-1,3,0,0,0,3,3,3,-1,2,3,2,1,1,97038.0,586,99410.0
0,1,1,1,0,0,3,1,0,2,2,1,3,2,1,1,2,0,-1,2,-1,-1,1,2,0,-1,3,0,0,2,-1,-1,2,-1,2,2,2,3,2,-1,2,0,-1,1,0,0,1,1,0,3,97183.0,564,99449.0
3,1,1,2,2,3,0,3,2,-1,1,3,2,-1,2,0,0,3,1,3,0,1,2,0,0,0,1,3,1,0,1,0,2,-1,0,1,1,2,1,0,3,2,2,0,3,3,0,3,-1,1,97186.0,634,99406.0
2,2,3,-1,1,2,1,0,2,-1,3,1,3,0,0,2,2,2,1,1,0,0,3,3,1,0,2,1,0,-1,3,2,1,-1,1,3,0,0,2,-1,1,1,-1,0,0,2,3,-1,0,1,97253.0,599,99434.0
2,-1,3,1,0,2,1,1,3,-1,2,3,-1,3,0,0,3,0,2,-1,1,2,1,2,3,0,2,3,1,1,2,1,3,-1,2,2,1,-1,2,1,1,2,-1,-1,3,0,-1,2,3,1,97531.0,570,99457.0
1,-1,1,2,1,3,0,2,0,-1,-1,2,3,1,0,-1,-1,2,-1,3,0,1,3,0,2,0,2,1,0,-1,0,-1,-1,2,0,3,1,0,3,1,1,3,0,1,2,0,-1,-1,0,1,97390.0,552,99485.0
0,-1,3,-1,2,-1,1,-1,-1,-1,1,3,1,3,2,2,-1,2,1,1,1,0,2,3,3,1,0,3,0,-1,1,3,2,1,2,2,-1,-1,3,1,-1,0,2,1,3,3,0,-1,1,1,97702.0,519,99498.0
1,2,0,3,1,1,-1,3,2,0,1,1,1,-1,-1,0,0,0,2,-1,0,3,3,0,-1,-1,2,0,1,-1,3,2,1,2,0,3,3,1,0,3,-1,-1,2,1,3,0,1,0,1,1,97262.0,562,99449.0
3,0,1,2,-1,1,0,1,2,2,0,2,-1,-1,-1,3,0,1,1,2,1,2,3,2,3,1,0,0,3,3,1,2,3,3,2,-1,3,0,0,-1,3,1,2,2,1,2,0,1,0,0,97304.0,613,99429.0
3,-1,-1,0,-1,-1,1,1,1,-1,-1,-1,0,0,1,0,2,0,0,1,1,0,0,-1,2,0,1,3,2,-1,2,2,2,3,1,-1,2,2,1,-1,-1,1,2,0,-1,2,3,1,2,0,97485.0,513,99507.0
3,3,2,3,-1,2,2,3,-1,3,3,1,1,3,0,-1,1,-1,2,2,3,2,0,-1,3,-1,1,1,2,2,2,-1,2,2,-1,2,1,2,0,0,2,0,3,3,-1,0,1,-1,0,1,97678.0,562,99474.0
2,3,2,1,-1,0,0,3,3,0,3,0,-1,0,1,-1,0,2,1,3,2,-1,-1,1,-1,1,1,-1,1,0,-1,2,0,2,1,2,2,1,1,0,2,2,-1,-1,0,-1,2,1,1,2,97407.0,547,99489.0
2,0,1,0,1,1,2,-1,-1,1,0,-1,0,1,-1,0,0,1,1,1,0,1,0,1,-1,2,2,-1,3,2,3,0,2,2,1,3,0,0,2,1,2,0,2,-1,-1,-1,-1,-1,1,0,97392.0,541,99496.0
1,1,0,1,2,-1,0,-1,2,1,2,0,0,2,1,1,3,-1,2,0,3,2,1,0,1,3,3,-1,1,-1,2,1,1,2,1,0,-1,0,3,0,0,3,1,2,-1,2,2,0,3,-1,97153.0,588,99437.0
-1,3,3,0,3,2,1,1,0,1,2,1,3,-1,0,-1,0,1,2,0,1,-1,2,2,3,1,-1,-1,2,2,3,0,3,0,1,0,2,1,1,3,-1,1,0,-1,3,0,2,0,1,-1,97306.0,565,99448.0
2,3,-1,2,2,3,0,1,3,2,3,-1,0,1,-1,1,1,0,2,3,1,-1,3,-1,-1,2,0,1,3,3,1,-1,0,0,2,0,2,0,1,1,2,1,1,3,0,0,-1,-1,2,3,97379.0,557,99459.0
-1,2,3,1,1,1,3,2,1,1,3,-1,3,3,-1,1,1,2,-1,2,3,2,1,2,1,2,-1,0,-1,0,-1,2,3,3,1,1,-1,3,2,-1,1,2,1,-1,3,2,0,2,-1,2,97808.0,549,99514.0
1,-1,-1,1,1,-1,2,-1,1,3,-1,1,2,0,2,2,2,0,3,0,2,-1,0,3,0,-1,1,-1,2,2,0,2,0,3,1,1,0,2,1,0,3,1,3,3,1,2,0,2,1,2,97205.0,573,99427.0
2,3,3,2,1,0,1,-1,3,3,2,0,3,0,2,-1,3,-1,1,1,2,3,3,1,0,0,0,2,2,3,2,3,1,0,1,-1,1,2,-1,1,0,0,2,1,2,2,0,3,3,-1,97318.0,611,99410.0
0,2,0,3,3,2,2,-1,3,2,3,3,0,0,3,0,3,0,1,1,2,3,1,1,0,-1,1,2,-1,3,-1,0,1,0,2,2,3,-1,-1,2,0,2,0,-1,2,1,3,2,2,3,97365.0,588,99439.0
2,-1,3,1,2,-1,1,1,2,2,0,1,2,0,1,3,1,0,1,1,0,-1,3,2,2,2,0,-1,2,1,0,2,-1,3,3,0,0,1,-1,0,3,2,1,1,0,2,0,0,0,2,96960.0,600,99396.0
-1,-1,1,-1,3,-1,0,3,2,-1,1,-1,2,0,0,1,3,0,0,1,0,3,0,0,2,1,0,1,0,1,2,2,-1,3,1,0,2,2,0,2,1,0,-1,1,1,1,-1,2,3,2,97249.0,565,99461.0
2,2,1,2,-1,-1,1,1,0,1,3,2,1,0,2,-1,0,-1,0,0,1,2,0,0,0,2,2,1,3,1,-1,3,1,1,0,3,2,2,0,3,3,3,0,1,1,2,2,1,0,0,97034.0,634,99409.0
3,3,1,2,2,0,3,0,1,3,3,2,0,1,3,-1,2,2,3,-1,2,1,2,0,2,3,1,0,0,3,3,1,2,1,1,-1,0,0,-1,1,-1,2,0,1,1,-1,-1,0,0,1,97316.0,592,99427.0
0,0,0,-1,1,0,2,0,3,2,3,1,3,3,2,2,-1,0,3,0,2,1,-1,-1,2,0,0,1,1,0,3,1,2,2,0,-1,2,1,1,3,0,1,1,3,2,1,0,2,1,0,97065.0,628,99415.0
-1,-1,-1,3,1,2,1,2,2,0,1,3,3,0,0,1,1,0,2,2,2,3,3,3,0,0,1,0,-1,2,2,0,2,-1,3,1,3,1,2,-1,0,3,1,2,2,2,1,1,2,1,97193.0,610,99411.0
-1,-1,0,3,0,-1,0,2,2,2,2,1,3,2,1,2,2,0,0,1,3,3,1,3,1,0,2,1,-1,2,-1,3,2,3,3,0,1,1,-1,1,2,0,-1,3,3,2,-1,1,1,3,97463.0,580,99442.0
1,2,3,0,0,0,2,3,0,2,0,2,3,3,1,1,0,1,1,2,3,1,-1,3,3,2,2,-1,-1,3,2,1,2,-1,0,0,-1,1,0,-1,0,2,0,0,3,0,1,2,3,1,97115.0,620,99418.0
2,1,-1,3,1,-1,1,2,2,1,1,3,3,3,0,1,3,1,2,0,1,1,-1,-1,2,-1,2,0,1,0,0,0,2,0,1,2,1,3,0,0,2,0,2,3,-1,0,1,0,3,0,97048.0,602,99416.0
0,0,2,2,2,0,0,0,2,1,0,1,-1,0,1,1,2,1,2,0,2,1,2,3,0,-1,0,3,3,0,-1,2,2,1,2,2,1,1,-1,0,3,3,3,1,0,3,2,-1,3,2,97104.0,622,99418.0
0,0,2,-1,1,0,2,1,1,-1,2,1,1,2,3,1,-1,2,-1,0,0,-1,2,3,3,0,0,3,1,0,-1,1,-1,2,1,0,-1,1,1,3,2,-1,2,3,-1,1,2,-1,0,2,97439.0,544,99488.0
2,3,1,-1,2,3,0,0,1,1,1,0,0,2,-1,-1,-1,0,0,1,3,2,3,0,2,2,1,-1,1,1,1,1,1,2,-1,2,1,0,0,2,-1,0,0,2,-1,-1,-1,0,1,3,97327.0,552,99490.0
2,0,0,1,1,2,0,3,0,2,0,2,1,1,0,3,0,1,0,-1,2,-1,2,3,2,0,0,1,2,-1,0,-1,3,3,2,1,1,1,2,3,1,2,2,2,1,3,-1,0,2,1,97018.0,626,99400.0
2,0,0,2,0,3,3,1,0,0,1,0,3,2,1,0,1,0,3,3,-1,-1,0,-1,1,1,1,2,2,0,2,2,2,3,-1,0,-1,0,-1,0,1,1,3,-1,1,-1,-1,0,2,-1,97206.0,540,99449.0
-1,2,1,1,-1,3,1,-1,1,-1,1,-1,1,0,1,0,2,3,1,1,0,0,0,-1,-1,0,-1,-1,2,-1,2,-1,2,0,2,1,2,2,3,-1,1,3,1,-1,0,1,0,-1,0,2,97609.0,507,99547.0
1,1,0,3,0,0,2,1,0,0,0,0,2,0,2,1,2,-1,1,1,2,2,2,2,1,3,1,-1,-1,2,0,1,1,3,3,3,-1,0,3,-1,2,0,3,-1,1,0,2,3,2,1,97041.0,622,99410.0
3,3,2,3,1,2,2,2,1,-1,1,1,3,1,2,0,0,-1,1,0,1,0,3,3,0,3,2,-1,0,-1,-1,-1,1,2,2,1,-1,0,-1,0,3,2,3,2,0,2,2,0,2,0,97486.0,587,99461.0
3,2,-1,1,1,1,3,-1,2,0,1,1,2,2,1,0,1,0,3,0,1,0,2,0,0,1,1,0,0,-1,1,3,2,3,2,0,2,2,3,2,-1,2,1,-1,0,3,3,0,-1,2,97207.0,600,99424.0
1,-1,0,3,3,-1,2,2,2,-1,1,1,1,2,2,2,-1,1,2,0,-1,2,2,3,0,0,2,3,-1,2,1,3,0,1,2,3,3,3,0,3,0,0,-1,-1,1,0,1,1,2,1,97302.0,576,99425.0
3,2,0,0,0,2,2,2,2,-1,1,2,0,1,2,-1,3,1,0,1,3,1,0,1,1,1,0,-1,0,2,-1,0,2,2,2,0,1,-1,-1,3,1,1,-1,-1,3,0,0,2,-1,-1,97221.0,549,99474.0
0,2,3,3,1,0,2,3,3,1,2,0,1,0,3,0,1,2,2,3,3,-1,0,3,1,0,3,3,1,1,3,1,0,2,2,0,0,0,2,1,2,0,1,3,0,2,2,1,1,-1,96968.0,660,99353.0
1,3,2,0,2,0,2,3,1,3,0,1,1,-1,2,-1,2,0,3,1,3,1,1,0,3,0,0,0,-1,3,0,0,0,-1,-1,3,-1,3,-1,0,2,1,2,3,3,1,1,1,2,2,97214.0,599,99429.0
0,2,1,-1,3,3,2,1,3,1,2,1,0,0,0,1,2,3,3,-1,2,1,0,1,0,3,2,0,0,1,1,2,-1,1,2,0,-1,0,2,1,1,0,2,2,2,-1,0,1,2,0,96945.0,623,99403.0
1,3,-1,1,3,-1,3,1,3,1,3,1,0,3,0,3,1,2,0,0,3,0,1,3,2,1,0,2,-1,3,1,2,3,2,1,-1,1,0,1,2,3,0,2,-1,-1,2,2,2,-1,0,97282.0,593,99427.0
0,3,0,-1,-1,0,-1,-1,0,3,2,1,1,1,-1,2,2,1,0,3,2,1,-1,2,0,1,3,0,2,-1,2,0,2,-1,1,0,1,-1,-1,0,3,3,3,2,3,2,2,1,1,1,97530.0,541,99496.0
1,3,-1,-1,0,0,0,-1,0,2,1,1,-1,2,0,1,2,3,1,1,2,1,-1,2,2,2,3,0,2,1,1,1,2,1,1,1,-1,3,2,1,2,2,-1,0,0,3,0,0,3,2,97126.0,593,99444.0
1,3,-1,1,2,3,1,0,0,1,-1,0,0,2,1,0,2,-1,3,1,1,3,-1,3,1,0,1,0,3,3,-1,0,0,-1,-1,-1,2,1,1,0,2,2,0,2,2,2,2,0,3,3,97284.0,597,99453.0
0,3,0,0,-1,2,1,1,-1,1,1,-1,1,2,2,0,3,-1,-1,2,-1,3,0,0,2,-1,2,2,-1,2,0,2,1,0,2,3,2,-1,0,0,-1,3,2,-1,1,-1,2,1,0,3,97418.0,522,99501.0
3,-1,3,0,0,1,0,0,1,2,0,1,2,2,3,2,2,-1,2,0,1,1,0,3,-1,1,0,1,-1,-1,2,1,3,3,3,3,2,1,1,1,0,-1,3,3,1,-1,3,2,0,0,97163.0,605,99414.0
0,-1,-1,3,2,0,1,3,2,1,1,-1,2,0,2,2,3,3,1,3,1,1,2,2,0,1,1,0,0,2,2,-1,2,3,0,1,2,2,3,1,0,-1,-1,2,0,2,0,1,0,0,97049.0,607,99406.0
3,-1,1,3,1,2,0,-1,0,1,3,-1,1,2,2,2,2,2,-1,2,0,-1,-1,2,1,3,1,0,2,2,3,1,0,0,3,0,0,-1,-1,0,0,2,0,0,1,1,1,-1,1,2,97309.0,559,99462.0
-1,-1,3,2,1,2,-1,2,2,3,3,1,0,1,3,-1,1,2,0,1,-1,0,2,3,-1,0,2,2,1,1,1,-1,3,0,2,-1,3,0,1,0,-1,0,0,2,0,1,-1,0,2,0,97373.0,547,99455.0
0,0,0,-1,0,2,0,1,1,-1,1,0,0,2,2,1,0,-1,-1,2,2,1,2,3,1,1,3,1,3,3,1,2,-1,0,2,0,-1,1,2,3,2,0,-1,3,-1,1,1,0,0,1,97142.0,585,99451.0
2,1,1,-1,1,2,-1,3,0,3,0,2,-1,3,3,0,-1,2,-1,-1,1,2,1,1,-1,3,-1,1,2,0,-1,0,1,2,2,2,0,1,2,2,-1,0,2,0,2,0,3,-1,1,-1,97739.0,537,99524.0
0,0,2,-1,1,2,1,3,3,1,3,3,3,1,0,3,3,1,0,-1,1,1,2,-1,3,3,0,0,1,1,3,1,0,2,1,3,0,2,0,1,2,3,2,0,2,0,3,0,1,3,97072.0,655,99385.0
0,2,0,0,2,1,-1,1,0,-1,2,0,0,2,1,1,1,1,2,0,3,0,3,-1,1,-1,2,-1,3,1,2,2,1,0,2,3,1,3,0,1,2,-1,1,0,2,2,0,-1,2,0,97047.0,591,99433.0
0,2,0,3,2,3,2,2,1,0,-1,0,3,2,1,2,1,3,0,2,0,1,1,2,-1,-1,2,2,1,3,0,1,0,2,-1,2,1,1,1,3,0,0,3,1,-1,1,1,-1,2,0,97110.0,615,99412.0
0,2,2,1,2,2,3,0,3,2,3,1,0,1,3,1,0,2,0,1,0,2,0,0,0,1,2,3,1,2,1,0,2,-1,2,-1,2,3,1,3,0,0,3,3,-1,0,3,1,1,3,96971.0,654,99377.0
2,-1,0,-1,-1,-1,-1,2,0,0,0,0,2,-1,2,2,3,0,-1,1,0,2,1,1,3,3,0,0,0,2,2,3,2,1,1,0,-1,1,1,0,1,2,1,3,1,0,-1,3,3,3,97309.0,570,99467.0
1,-1,2,2,-1,1,0,2,0,2,1,2,3,3,-1,2,2,1,1,0,2,-1,0,3,0,1,0,2,3,-1,0,2,-1,1,2,2,2,2,3,-1,0,3,3,3,1,1,0,3,3,0,97225.0,591,99414.0
0,2,-1,2,0,3,2,2,0,0,3,2,0,2,1,1,0,2,1,0,1,3,2,2,3,2,0,2,-1,2,0,2,-1,-1,-1,0,0,1,-1,3,3,1,1,-1,0,1,-1,-1,1,0,97177.0,566,99452.0
3,0,-1,1,1,2,3,0,1,1,1,3,1,3,3,2,2,3,-1,0,0,3,-1,1,1,0,-1,1,2,3,0,0,0,-1,2,0,-1,0,1,1,0,1,-1,0,3,3,2,0,1,0,97162.0,598,99436.0
-1,0,-1,3,2,0,2,-1,1,2,-1,2,0,3,-1,2,0,-1,1,-1,0,0,1,-1,2,2,1,0,1,0,3,1,0,2,-1,0,0,2,-1,2,-1,-1,-1,0,1,0,-1,1,0,1,97524.0,492,99522.0
0,3,1,1,2,1,0,1,1,2,-1,3,-1,-1,-1,2,1,3,0,-1,1,2,1,2,1,1,0,2,2,0,2,2,-1,2,-1,0,3,1,1,0,0,3,1,-1,2,1,0,3,2,1,97260.0,590,99450.0
2,3,-1,2,0,2,3,1,2,0,1,3,-1,1,-1,3,0,2,2,0,1,2,1,-1,2,0,3,1,3,1,0,0,0,-1,2,1,1,3,0,2,-1,2,1,-1,3,1,3,2,0,0,97317.0,585,99444.0
3,1,0,0,-1,-1,-1,1,2,1,2,3,0,0,1,-1,0,1,2,-1,2,0,0,2,0,0,3,2,1,1,2,3,2,1,-1,3,2,3,-1,1,1,1,0,2,3,-1,-1,-1,2,2,97498.0,552,99474.0
-1,1,1,3,1,2,-1,-1,3,0,3,1,2,2,2,2,3,-1,1,1,3,0,1,0,3,2,2,-1,3,2,0,1,0,0,-1,-1,1,2,1,1,-1,0,2,3,2,2,-1,3,0,-1,97596.0,555,99481.0
-1,3,1,0,0,-1,1,1,1,2,1,0,2,-1,2,0,0,0,0,2,2,3,2,1,1,3,-1,2,2,2,0,0,-1,0,2,-1,1,2,0,3,1,1,1,1,3,1,3,3,2,0,96993.0,610,99413.0
-1,1,3,0,1,3,2,0,2,1,0,2,2,-1,-1,2,2,-1,3,2,2,-1,2,3,2,1,1,-1,1,2,1,0,3,3,2,0,-1,0,-1,0,2,-1,2,0,3,1,-1,1,2,3,97449.0,549,99461.0
1,3,0,1,0,3,2,2,0,0,0,1,-1,1,1,-1,0,0,1,0,0,3,3,2,-1,3,2,1,3,0,0,2,3,1,1,3,1,2,0,2,0,1,1,2,2,2,2,2,-1,2,96950.0,643,99398.0
0,-1,2,0,1,0,-1,0,1,1,0,1,-1,1,2,-1,0,2,-1,0,0,3,0,2,0,2,-1,1,3,2,2,2,2,2,2,2,2,1,1,1,3,3,0,1,-1,0,1,2,3,0,97186.0,603,99444.0
3,1,3,-1,2,1,0,1,0,0,0,1,2,-1,0,2,3,1,3,2,1,0,1,-1,2,2,2,2,0,1,1,2,0,1,0,0,1,0,2,3,-1,1,0,2,1,3,2,0,0,-1,96996.0,618,99409.0
0,2,2,2,3,-1,-1,0,2,-1,1,3,-1,1,1,2,1,3,0,-1,3,0,-1,1,3,2,0,1,1,2,-1,1,3,0,2,-1,2,1,0,-1,1,2,2,1,-1,0,1,-1,3,0,97481.0,550,99501.0
0,1,1,-1,0,2,1,-1,0,0,1,0,3,2,1,2,2,2,0,2,2,2,2,-1,0,2,1,0,1,3,0,2,-1,-1,1,0,3,3,1,3,-1,-1,0,0,1,2,0,3,-1,2,97137.0,575,99450.0
1,0,0,2,-1,2,1,0,-1,0,2,3,0,0,3,-1,0,0,2,0,1,1,2,3,2,2,1,1,2,1,2,-1,1,2,1,2,3,1,3,-1,2,-1,1,1,2,-1,3,0,-1,1,97295.0,587,99444.0
3,2,0,1,3,0,1,-1,0,2,1,1,0,3,1,1,0,0,2,2,2,3,1,1,2,3,0,3,1,0,1,0,-1,2,0,3,3,2,0,3,3,1,1,3,1,0,2,0,2,-1,96895.0,648,99373.0
-1,1,2,1,0,0,0,0,2,1,1,1,2,-1,1,0,2,1,2,2,3,2,3,2,-1,0,2,3,1,1,1,-1,0,0,2,-1,0,0,0,1,2,3,2,2,1,0,3,-1,2,-1,97092.0,597,99426.0
1,1,0,-1,1,1,0,2,2,2,1,-1,-1,0,1,-1,1,1,0,2,2,0,0,2,1,3,-1,0,3,-1,3,0,1,2,0,0,0,0,2,2,2,3,0,2,2,1,3,0,2,-1,97167.0,609,99446.0
1,1,2,2,2,1,1,0,3,0,1,2,-1,0,0,3,-1,2,1,1,0,0,0,2,3,2,2,2,1,2,2,-1,1,0,2,-1,3,1,3,3,-1,1,2,1,0,3,1,0,2,0,97135.0,623,99418.0
2,2,2,2,1,2,3,0,2,3,3,1,0,0,-1,1,3,-1,1,0,-1,-1,1,3,2,1,0,0,1,0,3,3,2,1,0,0,3,0,1,0,3,1,-1,0,1,0,-1,2,2,0,96992.0,599,99398.0
1,0,2,3,0,3,2,2,2,-1,2,1,0,1,0,2,3,3,-1,1,1,0,1,0,2,3,-1,1,-1,0,0,2,0,-1,-1,1,1,0,1,3,3,-1,-1,3,1,2,3,2,1,1,97331.0,592,99456.0
-1,3,1,0,2,-1,-1,3,3,-1,2,1,1,1,-1,2,2,2,-1,3,-1,3,3,3,1,2,0,2,3,1,3,1,1,-1,1,1,2,2,1,1,0,2,1,-1,1,0,2,0,3,0,97541.0,556,99471.0
0,1,3,-1,3,1,2,3,1,2,2,2,0,-1,2,2,0,1,1,0,3,0,3,2,3,2,-1,0,1,-1,1,2,1,1,-1,3,1,0,0,2,1,2,0,-1,0,-1,2,-1,3,1,97378.0,587,99456.0
-1,0,3,1,2,1,0,1,0,1,2,1,2,1,0,0,3,3,3,0,3,0,1,2,3,2,2,3,3,2,3,2,3,0,-1,1,1,0,3,0,-1,1,0,1,2,1,1,2,0,2,97072.0,648,99388.0
3,0,3,2,2,2,-1,3,-1,2,2,1,3,2,0,1,3,-1,0,2,3,0,1,0,0,2,0,2,-1,1,1,1,1,3,0,-1,3,2,3,0,3,1,-1,1,3,-1,1,1,0,1,97297.0,596,99427.0
0,2,0,2,0,1,2,2,0,2,0,2,1,3,3,1,2,-1,2,2,-1,1,-1,3,1,2,-1,-1,3,2,0,0,-1,3,0,1,3,1,1,1,0,0,3,3,1,2,2,-1,1,3,97187.0,601,99420.0
0,1,1,1,-1,0,3,-1,2,3,1,0,-1,2,3,1,0,2,0,-1,1,2,2,1,1,2,-1,1,-1,-1,-1,0,3,0,1,1,3,2,1,2,0,3,2,3,3,0,-1,3,2,0,97471.0,586,99485.0
3,-1,1,-1,1,-1,1,0,2,1,0,0,0,1,-1,3,3,1,3,2,2,1,0,3,0,3,2,0,0,0,1,2,3,1,3,2,2,3,2,2,1,0,-1,3,1,0,3,0,2,0,97047.0,616,99401.0
1,1,1,-1,2,-1,2,0,2,0,1,3,2,1,1,-1,1,-1,-1,0,0,-1,3,2,0,2,2,2,0,-1,0,1,2,2,0,2,0,1,3,-1,0,0,0,1,3,1,-1,-1,1,0,97270.0,567,99464.0
1,0,2,2,1,1,2,1,2,3,-1,3,3,1,3,0,3,0,-1,3,0,2,1,-1,0,3,2,1,1,2,1,2,-1,0,0,1,0,2,1,0,1,2,2,0,-1,1,0,1,3,0,97133.0,629,99407.0
2,0,0,-1,-1,-1,1,0,0,1,1,0,-1,2,3,3,2,3,2,-1,2,2,-1,0,0,1,3,0,1,0,1,2,0,-1,0,2,1,0,3,-1,0,1,1,0,-1,1,2,1,1,2,97260.0,581,99473.0
3,2,-1,1,0,2,0,2,1,3,-1,1,3,-1,3,0,2,-1,2,2,-1,-1,1,-1,1,2,2,1,0,3,1,0,2,2,0,0,-1,2,3,3,0,1,2,1,1,-1,2,1,-1,0,97310.0,541,99451.0
3,1,2,-1,1,2,0,0,3,0,1,1,3,2,1,0,0,2,1,2,2,3,-1,2,2,2,0,0,-1,3,1,-1,2,-1,0,0,0,1,3,1,3,2,2,3,-1,1,1,2,3,0,97245.0,614,99436.0
1,3,3,0,1,3,2,1,-1,0,1,-1,3,1,0,2,1,3,0,0,1,1,0,2,2,3,0,-1,1,3,1,0,-1,3,2,0,3,1,-1,3,0,-1,2,1,1,0,0,2,-1,1,97007.0,598,99429.0
0,3,2,1,0,3,3,1,1,-1,2,-1,1,3,3,2,1,3,3,0,1,1,2,3,-1,0,2,2,2,0,-1,2,0,1,1,0,2,2,1,2,1,0,3,1,1,3,3,-1,-1,2,97404.0,613,99439.0
3,-1,2,1,1,3,2,1,-1,0,0,-1,2,2,0,0,2,0,0,1,-1,0,1,1,3,-1,3,0,-1,2,3,2,-1,3,1,1,3,2,-1,2,0,1,3,-1,3,-1,1,2,1,-1,97344.0,530,99459.0
0,3,1,1,2,3,0,2,-1,-1,0,2,2,-1,0,-1,0,1,1,2,3,3,3,0,2,-1,2,0,2,2,2,1,1,1,-1,-1,0,-1,1,3,0,0,1,1,0,2,1,2,2,0,97181.0,583,99444.0
-1,1,1,0,-1,0,0,3,2,-1,-1,1,1,1,0,2,2,1,0,2,1,2,2,-1,-1,-1,0,2,2,0,2,0,2,2,3,-1,1,1,3,1,3,-1,1,2,2,2,1,0,0,1,97233.0,572,99455.0
3,1,2,0,0,3,2,-1,3,2,3,1,1,2,3,3,-1,2,3,0,0,0,2,1,1,0,3,-1,-1,1,1,3,-1,0,2,1,1,0,2,3,1,2,-1,2,0,1,0,-1,1,0,97255.0,596,99426.0
2,2,1,0,0,1,0,0,1,1,2,3,0,3,1,-1,0,-1,1,1,-1,3,2,3,-1,2,2,0,0,2,3,-1,-1,2,1,2,0,1,2,0,0,-1,3,1,1,1,2,0,2,-1,96994.0,587,99410.0
0,1,0,-1,2,3,2,-1,1,2,3,2,2,2,-1,3,0,0,1,2,3,3,1,0,1,1,2,2,3,0,-1,2,-1,0,1,1,3,1,2,2,0,1,1,1,2,0,0,1,0,0,97105.0,620,99424.0
